text,annotations
"considering unique advantages of co2 solvent over water, including feasible injectivity and high displacing efficiency, co2 flooding in changqing oilfield is expected for extra oil production and sequestration as well.",CO2 injection
evaluation criteria of co2-eor and sequestration in china oil reservoirs 1.1 criteria establishment jj.taber et al (1997) concluded screening criteria of co2 flooding on the analysis of successful field application.,CO2 injection
"based on those above, screening criteria of co2-eor and sequestration in changqing oilfield can be obtained as in table 1.",CO2 injection
co2 flooding performance in this block is miscible for lower minimum miscible pressure(19.8mpa) than initial pressure (22mpa).,CO2 injection
"1.3 evaluation procedure of co2-eor and sequestration to evaluate co2 application in oil reservoirs, screening among candidate reservoirs should be taken following table 1.",CO2 injection
"for immiscible areas, 12 fields (148 production layers), co2 flooding (27.63%) will obtain 6.63 percent more oil than water solvent(20.78%).",CO2 injection
"by such, 30 fields in changqing oilfield are checked for co2 application, and 26 ones among them are proved to be feasible for co2-eor and sequestration.",CO2 injection
"considering complication by developed faults in changqing oilfield, co2 sequestration during co2-eor is strong recommended to meet environmental and economic benefits to prevent risk especially for reservoirs which are small in sequestration potential and far away from emission source.",CO2 injection
"assessment of co2 eor and its geo2storage potential in mature oil reservoirs , shengl i oilf ield , china[j].",CO2 injection
"iptc 11563 deposition of fiasphaltenesfl during co2 injection and implications for eos description and reservoir performance jeff broad, spe, consultant, mohamed naguib ab majid, spe, tajjul ariffin, spe, arshad hussain, spe, ahmad bani basher, spe, qatar petroleum",CO2 injection
" cmtc 151480 3d stochastic reservoir model and fluid flow simulation of a co2-eor pilot in a fractured reservoir l. chiaramonte, lawerence livermore national laboratory, m.d.",CO2 injection
"in this work we develop a 3d reservoir model and fluid flow simulation of the fractured tensleep formation using geomechanical constraints in advance of a proposed co2-eor and sequestration pilot at teapot dome oil field, wy.",CO2 injection
"the objective is to model the migration of the injected co2, and to obtain limits on rates and volumes to be injected, without compromising seal integrity. additionally we want to investigate the effect of fractures on the permeability and mobility of co2.",CO2 injection
"the injected co2 will rapidly rise to the top layers, above the main producing interval, accumulating in the fractures.",CO2 injection
"introduction co2 injection has been used as a commercial process for enhanced oil recovery (eor) since the 1970s and is the second-most applied eor process in the world (jarrell et al., 2002).",CO2 injection
"however, when the objective is to combine eor and co2 sequestration, different co2 flooding designs will have to be implemented in order to increase the amount of co2 left behind when production stops (kovscek and cakici, 2005).",CO2 injection
"a co2-eor and sequestration pilot was proposed at teapot dome oil field, targeting the fractured tensleep fm.",CO2 injection
"our objective is to model the migration of the injected co2, as well as to obtain limits on the rates and volumes of co2 that can be injected, without compromising seal integrity.",CO2 injection
